,node,eigenvector
146,3622021,0.012028256745415213
147,120603078,3.128588854714366e-20
148,2720199,0.00513325446999039
149,225677388,0.015305021373246385
150,11010509,0.0047404328407192895
151,94052814,0.013976157074578999
152,248938961,0.001085583219265371
153,361759186,0.010501576328345464
154,96084435,0.029273842495800173
155,37265882,0.0021084000975909157
156,9945564,1.2814699948910044e-16
157,4258554,0.005947186051493551
158,184877534,0.017613575833222688
159,138895839,0.000159723338163002
160,6758880,0.001187429003584607
161,213475,0.015612651546782
162,394220674,0.002662048959530938
163,22872551,3.128588854714366e-20
164,199950824,3.128588854714366e-20
165,3260912,1.922657479243501e-05
166,2597364,0.038039032908409605
167,218464758,0.006372789580110217
168,101573113,3.128588854714366e-20
169,99951104,3.128588854714366e-20
170,8926635,0.06341473128380301
171,20505094,3.128588854714366e-20
172,349053449,0.0158277905837192
173,17973774,0.0021084000975909157
174,2261519,3.128588854714366e-20
175,38109716,3.128588854714366e-20
176,253624855,0.01456159827335083
177,263012890,0.011659257012094085
178,31097374,3.128588854714366e-20
179,163709471,0.0026590091431059446
180,8593953,3.128588854714366e-20
181,329233952,3.128588854714366e-20
182,13705770,0.0019101120430010242
183,14647853,0.0026590091431059446
184,2335281,1.0468571166759744e-15
185,39576114,0.0033230980757298686
186,198042165,3.128588854714366e-20
187,454607414,3.128588854714366e-20
188,21463619,0.07060347495676474
189,271426117,0.002553941259703124
190,141066824,0.0007847224456501854
191,356023053,3.128588854714366e-20
192,382853719,0.00018691851068282963
193,57746009,0.09160343001220514
194,13001306,3.128588854714366e-20
195,20947558,3.128588854714366e-20
196,72532584,0.02239216481376519
197,1884780,3.128588854714366e-20
198,301893053,0.00010651219313894692
199,17047657,0.08175751565190592
200,42271353,0.0002004404880628305
201,4886647,0.005786788517545534
202,179849627,3.128588854714366e-20
203,159048318,0.001486867263744382
204,372572113,3.128588854714366e-20
205,13369989,0.032295318354545265
206,104022662,3.128588854714366e-20
207,1311367,0.026848752300442296
208,5579401,3.128588854714366e-20
209,918154,0.002246868963582963
210,138592090,0.002246868963582963
211,75752077,3.128588854714366e-20
212,1507982,3.128588854714366e-20
213,231662224,0.009287336588752552
214,253534866,3.128588854714366e-20
215,458629779,3.128588854714366e-20
216,7373462,0.0006735786624993584
217,35168919,3.128588854714366e-20
218,183771806,3.128588854714366e-20
219,154267760,3.128588854714366e-20
220,6374050,9.703053516880853e-05
221,2146979,0.00467857012518556
222,228287140,3.128588854714366e-20
223,56758385,0.0061913184955708495
224,169789955,0.00063128586231544
225,1049265,3.128588854714366e-20
226,56517298,0.0009696997975315916
227,2081459,4.589481830155642e-06
228,53732022,0.07558638863847772
229,76104375,0.05219184733868401
230,66962106,0.00011836833081425076
231,6010315,0.0015365470618073016
232,332112582,0.009157987611187576
233,17195719,0.004270309392136307
234,7553739,3.128588854714366e-20
235,365945550,0.025825529691311834
236,402129,3.128588854714366e-20
237,5268178,0.0020360404219013297
238,319998755,3.128588854714366e-20
239,221127384,0.009320999520431807
240,22880986,0.000424209446611821
241,260874971,3.128588854714366e-20
242,228405370,3.128588854714366e-20
243,327912229,0.006741297204831983
244,185565924,0.0006482701497143098
245,258637722,3.128588854714366e-20
246,31335150,0.0009240369043500522
247,2106095,3.128588854714366e-20
248,451044080,1.2752493328805716e-07
249,325083890,3.128588854714366e-20
250,991988,0.03419486931246798
251,226542327,0.017375675772431626
252,6931194,0.00020595346773564797
253,21750528,0.00024628937839265755
254,24486657,3.128588854714366e-20
255,229966594,0.0006086625901285898
256,9011972,3.128588854714366e-20
257,21192833,3.128588854714366e-20
258,112886536,0.001042279487426883
259,459530,0.005207934694412297
260,3293963,0.0015605570230227568
261,32744205,3.128588854714366e-20
262,463938320,3.128588854714366e-20
263,98698001,0.002234555272878116
264,296193320,3.128588854714366e-20
265,516883,0.004864875450642602
266,11633428,3.128588854714366e-20
267,156072750,3.128588854714366e-20
268,7176983,0.005576440571079853
269,50414368,3.128588854714366e-20
270,359916321,3.128588854714366e-20
271,6669091,3.128588854714366e-20
272,12477222,0.002216801018609085
273,26829615,3.128588854714366e-20
274,12026678,0.0006434441079095664
275,8422201,0.016354585211668646
276,8348478,3.128588854714366e-20
277,6267711,9.587456625228363e-05
278,240591680,3.128588854714366e-20
279,3932995,0.010592406648917514
280,11936582,0.07658037616843678
281,50864977,3.128588854714366e-20
282,19391320,0.0026590091431059446
283,296174427,3.128588854714366e-20
284,7955292,3.128588854714366e-20
285,335586145,3.128588854714366e-20
286,112444259,3.128588854714366e-20
287,10765158,3.128588854714366e-20
288,24617832,0.0077600263198243
289,254681961,3.128588854714366e-20
290,18277227,1.7816297850250195e-05
291,4850540,3.128588854714366e-20
292,7168878,0.004182559789422418
293,1459055,3.128588854714366e-20
294,151118704,0.0027975848566719956
295,218289640,0.016357705637654527
296,85181301,0.0008287475302026679
297,19219319,0.002839888400067592
298,216302457,0.001160745778898594
299,210764666,3.128588854714366e-20
300,57369467,0.0022194085222325944
301,148382588,0.005047707300016281
302,93045629,0.005900609912913028
303,27968383,0.0013105739386278265
304,2391514,3.128588854714366e-20
305,213058725,0.0022152614117918524
306,321209218,0.010608788833685793
307,51397509,3.128588854714366e-20
308,7455625,0.005951612059262631
309,169975959,0.0779485998946583
310,3849,3.128588854714366e-20
311,2761622,0.004981212604557878
312,56591256,3.128588854714366e-20
313,141190041,0.004806163572034537
314,100041626,0.0004825574466234429
315,290595739,0.002041463213329952
316,301540253,3.128588854714366e-20
317,38923077,0.0026590091431059446
318,187057056,0.00012999827318956573
319,248988577,0.006226585129858204
320,86320039,0.0026590091431059446
321,238314408,0.00019503514985930455
322,10863532,1.214126534610977e-05
323,66945965,3.128588854714366e-20
324,256209053,3.128588854714366e-20
325,180345672,0.007173886917381924
326,179078066,0.0012614118294566247
327,40313779,3.128588854714366e-20
328,94520244,3.128588854714366e-20
329,21300150,0.0011023910923614302
330,272155575,3.128588854714366e-20
331,152462264,0.0006112034638072458
332,92825076,3.128588854714366e-20
333,78799802,0.016941310462918833
334,19276732,0.002402674053311102
335,1516477,0.00015291767527196955
336,2393024,0.0036539305246143174
337,169403329,0.024516401206023837
338,168510408,3.128588854714366e-20
339,84545699,0.004334172665645182
340,21701589,0.021429829559310068
341,177357782,3.128588854714366e-20
342,721879,3.128588854714366e-20
343,61236186,0.049364090802651944
344,65264463,3.128588854714366e-20
345,10511325,0.011412711760588197
346,36602852,3.128588854714366e-20
347,299137707,0.012815920232976053
348,133440486,0.0049855865114157225
349,349856743,3.128588854714366e-20
350,26764267,0.00335317606914516
351,3974137,3.128588854714366e-20
352,326170111,3.128588854714366e-20
353,338268360,3.128588854714366e-20
354,71091198,3.128588854714366e-20
355,33375233,3.128588854714366e-20
356,9421828,3.128588854714366e-20
357,156218881,0.012342667739675081
358,1328136,0.018306025709969472
359,14861323,1.1754515549887372e-07
360,4883473,3.128588854714366e-20
361,1803282,0.002735020545382829
362,3220500,0.0005749973257355121
363,16704534,3.128588854714366e-20
364,183682071,3.128588854714366e-20
365,15909912,3.128588854714366e-20
366,9126938,0.01705505760926096
367,256694113,3.128588854714366e-20
368,246365203,3.128588854714366e-20
369,8995876,3.128588854714366e-20
370,369632294,0.009774947886274987
371,496092199,3.128588854714366e-20
372,7496748,3.128588854714366e-20
373,394290,0.005544873343316897
374,259744820,0.0010790644678346042
375,281142325,3.128588854714366e-20
376,136830202,1.2814699948910044e-16
377,380814394,0.0063349315068561545
378,244357983,0.0003681660836536342
379,389547069,3.128588854714366e-20
380,339305534,0.002039446760732906
381,172262464,3.128588854714366e-20
382,49480773,3.128588854714366e-20
383,394028110,0.008913965092084346
384,89031761,3.128588854714366e-20
385,20276306,3.128588854714366e-20
386,45089876,3.128588854714366e-20
387,450643030,3.128588854714366e-20
388,9384121,3.128588854714366e-20
389,265905240,3.128588854714366e-20
390,66511961,0.0046060012800808545
391,3908698,0.0004752220962381683
392,347276380,3.128588854714366e-20
393,232637545,3.128588854714366e-20
394,402793580,0.0013370434904357588
395,35079277,3.128588854714366e-20
396,361358446,0.020529811164055008
397,194774128,0.009786127956385343
398,341542002,3.128588854714366e-20
399,258212982,0.004341168409168102
400,351798391,0.008400412882464448
401,459424890,3.128588854714366e-20
402,343770238,3.128588854714366e-20
403,7644287,3.128588854714366e-20
404,2450560,0.022540054134484015
405,44994752,0.006556171588788603
406,46302339,0.011150917042226576
407,41526405,0.004538144564725751
408,259933323,0.02988919715531498
409,471561633,0.0002547623753816266
410,339395731,3.128588854714366e-20
411,71165076,3.128588854714366e-20
412,13755541,3.128588854714366e-20
413,7750807,0.0031535730613424413
414,9405593,0.0005139998399575785
415,155501722,3.128588854714366e-20
416,99487,0.00018148938605949403
417,300975268,3.128588854714366e-20
418,5637285,0.0006438764174194063
419,1967271,1.0416281451435586e-05
420,12043434,3.128588854714366e-20
421,329663659,0.005592506500129133
422,7005356,0.001020305151482472
423,14075053,0.027860204962100666
424,57328814,0.1203297805355231
425,178480303,0.006046740170043205
426,156550321,0.005786788517545534
427,325887155,3.128588854714366e-20
428,432211486,1.2814699948910044e-16
429,273867958,6.900821087485783e-05
430,372876473,3.128588854714366e-20
431,16245948,0.0036875100715135114
432,261014720,0.001009851718024512
433,314737857,3.128588854714366e-20
434,270632130,0.012470635968746
435,266159306,3.128588854714366e-20
436,350980983,0.007338686090325243
437,35160889,3.128588854714366e-20
438,1115342,0.002439761129442346
439,370279633,3.128588854714366e-20
440,182494422,0.0044767531786669805
441,88238969,3.128588854714366e-20
442,60695768,3.128588854714366e-20
443,3523801,0.0022490897288144455
444,8234205,3.128588854714366e-20
445,54101214,1.2814699948910044e-16
446,429073632,0.03802282729057135
447,144778468,0.000159723338163002
448,771304,6.292115087176037e-06
449,80733419,0.021801888918484662
450,417252593,3.128588854714366e-20
451,80241908,0.0027371908701610457
452,361940216,0.0012509111734175058
453,226328788,0.0007727462056334873
454,1271036,3.128588854714366e-20
455,5080319,0.002682371626214178
456,23528705,0.0015610182689655984
457,935172,3.186040770232574e-05
458,3121366,3.128588854714366e-20
459,168830215,0.0005562866800750869
460,10470667,3.128588854714366e-20
461,18097420,0.002358018181224865
462,207316241,3.128588854714366e-20
463,10786350,0.00010537717331751079
464,229917979,0.0005048233098350557
465,7832862,3.128588854714366e-20
466,110904609,0.010458127193124896
467,3499301,3.128588854714366e-20
468,3310886,3.128588854714366e-20
469,11257127,0.002697927649610669
470,14837036,3.128588854714366e-20
471,2499890,1.2814699948910044e-16
472,11560244,0.003934086684874284
473,2557240,0.00029793535553229294
474,2819387,0.007560802891008679
475,56263996,0.010212352444116276
476,362306442,3.128588854714366e-20
477,2737471,3.128588854714366e-20
478,190711106,0.0027485189153284477
479,3376453,2.839080559763822e-05
480,90420791,3.128588854714366e-20
481,20473166,3.128588854714366e-20
482,182027603,0.0057818200111398
483,17663316,0.0005669820182729644
484,261211478,3.128588854714366e-20
485,28067160,0.0008489943631453324
486,325264733,3.128588854714366e-20
487,181069150,0.021435077982165235
488,264455519,0.001241231560810949
489,41616745,3.128588854714366e-20
490,69043563,0.02315417309959824
491,230633704,3.128588854714366e-20
492,188441970,1.2814699948910044e-16
493,19015028,3.128588854714366e-20
494,267470197,0.009652195461484284
495,927094,0.012560207827712638
496,159114616,3.128588854714366e-20
497,28198265,0.0007307045723104048
498,7390588,7.191052823836832e-05
499,164488573,3.128588854714366e-20
500,92646293,0.01680605541831427
501,116336001,1.2814699948910044e-16
502,225133954,3.128588854714366e-20
503,231775126,3.128588854714366e-20
504,142648710,3.128588854714366e-20
505,5981579,3.128588854714366e-20
506,218681581,3.128588854714366e-20
507,2303379,0.00025217859792872697
508,1779095,3.128588854714366e-20
509,274494276,0.00580869213436236
510,171328921,0.0019736301790217116
511,257786095,0.013005053621744391
512,106440092,3.128588854714366e-20
513,14951841,3.128588854714366e-20
514,329131428,1.2814699948910044e-16
515,11473137,3.128588854714366e-20
516,20587944,0.008429405969753272
517,166684079,0.02213310749199367
518,24847793,4.8329896329766794e-05
519,9774518,0.009850849217018046
520,221727647,0.00026124873826666737
521,109471165,0.010709987853030461
522,185935294,0.0017610765327163713
523,11888064,0.04592552273400055
524,95083424,3.128588854714366e-20
525,297526724,3.128588854714366e-20
526,199198149,3.128588854714366e-20
527,183248328,3.128588854714366e-20
528,100902346,3.128588854714366e-20
529,171107787,0.009090449532899128
530,27239884,0.0054964772158374
531,123413971,2.4170687148751213e-05
532,226903508,3.128588854714366e-20
533,9831896,3.128588854714366e-20
534,335005146,0.016058237460923056
535,60261851,3.128588854714366e-20
536,37889500,3.128588854714366e-20
537,29484509,3.128588854714366e-20
538,411109,3.128588854714366e-20
539,278442260,3.128588854714366e-20
540,507442769,0.00020212244230146604
541,215247783,3.128588854714366e-20
542,479330557,3.128588854714366e-20
543,58006440,0.03421157248452752
544,124519923,3.128588854714366e-20
545,787956,8.295746978171477e-08
546,104596981,0.0026590091431059446
547,81847801,0.015917594725117334
548,77907451,3.7978878684034105e-15
549,22906366,3.128588854714366e-20
550,32957951,3.128588854714366e-20
551,16180741,3.128588854714366e-20
552,204023304,0.04321171469882525
553,135054857,1.0468571166759744e-15
554,189193133,0.008587433417053397
555,238339894,0.06844867284698405
556,68060694,0.007057876372902181
557,1533464,5.107999409018259e-05
558,575002,0.006365659542854911
559,378398,0.0023658590752603298
560,117070671,0.014086815019852277
561,244934180,0.00027504871505933034
562,75302,4.50858296364274e-05
563,13723178,3.128588854714366e-20
564,24860253,3.128588854714366e-20
565,389098419,0.006911945967770111
566,417244727,3.128588854714366e-20
567,24610362,0.0011543169834608718
568,288319035,0.0018109355034321914
569,935484,0.008866579987438922
570,208643646,0.0057877549934587475
571,22464064,0.00010945609619399308
572,226346592,0.010026523475001155
573,163964489,3.128588854714366e-20
574,441116236,0.0010107429077291124
575,19686989,1.295721917257517e-05
576,251758165,3.128588854714366e-20
577,87811674,0.0018109355034321914
578,152045148,0.012854526192533957
579,64407134,0.1077317927002718
580,43550303,3.128588854714366e-20
581,337504,0.004144339992617523
582,103884386,0.00601713380504062
583,176162403,3.128588854714366e-20
584,197305956,0.002324624613436338
585,17507943,0.019508737416831755
586,21284457,3.128588854714366e-20
587,13813357,0.00047173625255468723
588,24839790,0.005357712086414298
589,6825583,0.0027485189153284477
590,327378545,0.0006957122140226614
591,134973042,0.006317105569329965
592,13977205,0.005225797505836393
593,3286646,9.360783276116837e-06
594,324470377,3.128588854714366e-20
595,316810872,3.128588854714366e-20
596,3633428,0.010464195667356763
597,13706874,0.048893953344120035
598,128018047,3.128588854714366e-20
599,4368001,3.128588854714366e-20
600,334903882,0.0006456360678196532
601,346818182,0.001052508188822768
602,325158536,0.00017380948914081005
603,283068042,0.0048893565923917096
604,183334509,3.128588854714366e-20
605,198537496,0.013188883077952707
606,146900626,3.128588854714366e-20
607,271173267,0.012770722447266705
608,287270872,0.036986237752077274
609,224519831,3.128588854714366e-20
610,145417881,0.00897199248405546
611,310871707,0.010403936715833634
612,281335408,0.0016434135634981553
613,47400610,0.001680319967888905
614,5670567,3.128588854714366e-20
615,8210091,0.022169165005805916
616,21456556,0.0004735033124042696
617,217392815,0.0021707010181992647
618,425337118,3.128588854714366e-20
619,57763512,0.0018181169956543474
620,2069931,3.128588854714366e-20
621,13280958,8.295928279110293e-06
622,399982880,0.00802258230846127
623,329416,4.013246269153169e-09
624,316360394,0.03147547666594657
625,30435019,3.128588854714366e-20
626,16369356,0.0023904094995319445
627,152757965,3.128588854714366e-20
628,174853652,0.003281057701185123
629,18867920,3.128588854714366e-20
630,510797667,0.0016755482999908395
631,3696339,0.0025877825188402575
632,192251605,0.002133431064715016
633,68765399,1.918963923229872e-05
634,92800729,3.128588854714366e-20
635,240592602,3.128588854714366e-20
636,13739747,3.128588854714366e-20
637,219875044,0.008969225603395165
638,142885158,3.128588854714366e-20
639,308160234,0.0018109355034321914
640,235794727,0.000589684529088902
641,114853612,3.128588854714366e-20
642,71166930,3.128588854714366e-20
643,64317171,3.128588854714366e-20
644,392914676,3.128588854714366e-20
645,2377461,3.128588854714366e-20
646,375932664,3.128588854714366e-20
647,294962938,0.00818784383246734
648,207595259,0.010465357691440113
649,201819902,3.128588854714366e-20
650,24790789,0.003940641192338857
651,172287617,4.328727393156966e-05
652,11003659,0.006442815617937845
653,358819596,3.128588854714366e-20
654,1697549,0.1606088815984067
655,363700525,0.009921460792908558
656,116501,1.090922694538296e-06
657,250619671,0.0003626595705489288
658,53651229,0.015829417868579457
659,151234334,3.128588854714366e-20
660,92022559,3.128588854714366e-20
661,32589601,0.0005890482042554297
662,154887970,0.043107499362179266
663,50841379,3.128588854714366e-20
664,7898923,3.128588854714366e-20
665,192055087,0.0022475302207620547
666,15951664,0.004823402453642659
667,197928756,0.005582520163286399
668,85403445,0.02538024025799712
669,30869302,1.214126534610977e-05
670,191711036,3.128588854714366e-20
671,20743998,3.128588854714366e-20
672,500795200,3.128588854714366e-20
673,348800834,0.0004731462478341166
674,4204364,3.128588854714366e-20
675,1869645,0.02985928416596907
676,115500887,3.128588854714366e-20
677,4772154,3.128588854714366e-20
678,249062777,0.0002646409826801435
679,24135522,3.128588854714366e-20
680,183035747,0.0336106328438892
681,174573412,0.0091572436757634
682,26265445,3.128588854714366e-20
683,8980326,3.128588854714366e-20
684,148490087,0.007335707880700527
685,280995688,1.2814699948910044e-16
686,5375852,3.128588854714366e-20
687,10096,2.713262921061216e-05
688,230213489,0.007868395495425982
689,36194165,0.003019684288072457
690,8136572,3.128588854714366e-20
691,241190782,0.01373810518504813
692,240617345,0.008421060729477561
693,2320260,3.128588854714366e-20
694,206145413,0.0021359415322370636
695,234699142,3.128588854714366e-20
696,40519559,1.2814699948910044e-16
697,1058696,0.01401293780213082
698,23078793,3.128588854714366e-20
699,55363467,3.128588854714366e-20
700,7686032,3.128588854714366e-20
701,231516052,0.0005073150896010608
702,169281434,3.128588854714366e-20
703,138790811,0.017325518271629294
704,247056288,9.619985825378223e-05
705,215967713,3.128588854714366e-20
706,681896,0.0009920791926260578
707,3368874,7.067805706206323e-05
708,165803,1.2278231190033407e-06
709,369641390,3.128588854714366e-20
710,171354036,3.128588854714366e-20
711,234612664,0.0032270321127437925
712,197093307,3.128588854714366e-20
713,177645501,3.128588854714366e-20
714,216311742,3.128588854714366e-20
715,8955839,1.2814699948910044e-16
716,33818560,3.739776307231642e-05
717,78153666,3.128588854714366e-20
718,139716548,3.128588854714366e-20
719,10807237,3.128588854714366e-20
720,276916166,0.00021539657092565253
721,227821511,3.128588854714366e-20
722,134784968,0.0005139998399575785
723,286246858,0.018258207097698036
724,141797323,0.0008143920655497706
725,5285836,0.030186048379263454
726,150669261,0.004066682119771186
727,157738961,0.008990502192508352
728,86509522,0.02577558781584332
729,11732947,0.008307645901628932
730,36300760,0.0011955139299540231
731,24291295,3.128588854714366e-20
732,136308705,3.128588854714366e-20
733,133093,0.01208810748313173
734,2852840,0.016355468854563626
735,6842345,0.0024647734278283647
736,8587242,0.0029913119499806245
737,345442286,3.128588854714366e-20
738,4147183,3.128588854714366e-20
739,176523249,7.452366850341349e-05
740,135161851,0.0009547899203180859
741,96503804,0.0006050224514552043
742,248612861,3.128588854714366e-20
743,4188158,3.128588854714366e-20
744,10249,3.128588854714366e-20
745,8955914,3.128588854714366e-20
746,6531086,3.128588854714366e-20
747,81078287,3.128588854714366e-20
748,57927073,0.005290006671304532
749,92284947,0.0031020155580611325
750,16328726,3.128588854714366e-20
751,147466263,0.0004068426584377703
752,335644696,3.128588854714366e-20
753,254948066,3.128588854714366e-20
754,72001563,0.008751902505189764
755,457730076,0.007601067859459776
756,65505313,0.00108788279200269
757,22186020,3.128588854714366e-20
758,64710693,3.128588854714366e-20
759,155276979,0.007083240378705179
760,17131572,3.128588854714366e-20
761,2754615,3.128588854714366e-20
762,15304761,0.004772009440162945
763,132786235,0.0051941565616327404
764,253086730,0.03672089298394465
765,1042495,3.128588854714366e-20
766,18901061,3.128588854714366e-20
767,40675398,3.128588854714366e-20
768,299083847,3.128588854714366e-20
769,55167049,0.04335214487221859
770,98306123,3.128588854714366e-20
771,2369614,0.0015380655463492297
772,9912,1.0468571166759744e-15
773,219490394,3.128588854714366e-20
774,49260638,3.128588854714366e-20
775,182446175,3.128588854714366e-20
776,16787556,3.128588854714366e-20
777,18925672,3.128588854714366e-20
778,327067754,3.128588854714366e-20
779,208062571,3.128588854714366e-20
780,475981933,9.768039736316655e-05
781,8169584,0.0056865012676065915
782,18073713,0.016711919426534584
783,233798675,0.0003178463148456992
784,335497332,0.0016910602925769044
785,88762046,0.013673784999930012
786,3634899,0.020454064020770282
787,23144569,3.128588854714366e-20
788,272304251,0.00594283583629245
789,13658236,0.0034826090340264876
790,200968318,0.002343732146712252
791,184748161,3.128588854714366e-20
792,205719685,0.05761665316798984
793,499634807,3.128588854714366e-20
794,16640143,0.0004084507934984975
795,583827,3.128588854714366e-20
796,7473303,0.006115476789061154
797,220588185,3.128588854714366e-20
798,94809114,3.128588854714366e-20
799,163195038,3.128588854714366e-20
800,20392095,1.2814699948910044e-16
801,20801697,3.128588854714366e-20
802,8104099,0.03246521393890875
803,222587044,0.0006733998329696286
804,180947109,0.0009176625602550542
805,641190,0.0006428087533983075
806,52013225,0.09863311127041272
807,199403690,0.0030775060863111586
808,365643947,0.003191222135806555
809,1427628,0.07291557287369645
810,29927598,2.022013945186622e-05
811,7874736,7.254772038928826e-05
812,173697208,1.2814699948910044e-16
813,4335804,3.128588854714366e-20
814,356342247,0.00025473682339071605
815,8136894,3.128588854714366e-20
816,18918432,0.0005092487627790591
817,389428939,3.128588854714366e-20
818,205777093,3.128588854714366e-20
819,25462984,3.128588854714366e-20
820,301852882,3.128588854714366e-20
821,151424035,0.025804284262557525
822,220189050,5.9406144166618585e-05
823,154446046,3.128588854714366e-20
824,159869151,3.128588854714366e-20
825,430680292,3.128588854714366e-20
826,1330215,3.128588854714366e-20
827,55363825,3.128588854714366e-20
828,99715314,3.128588854714366e-20
829,16156915,0.040790299242074134
830,5523702,0.014624850714450587
831,76507384,0.03816094466824825
832,9890042,3.128588854714366e-20
833,220348799,3.128588854714366e-20
834,2238717,3.128588854714366e-20
835,8562945,0.0014030550226332896
836,6310146,3.128588854714366e-20
837,9840901,0.00827757275166606
838,5679366,0.026202828374474026
839,237029639,0.026958287268249236
840,2672914,2.3619821046739533e-05
841,155724052,0.006397183518205366
842,180463894,0.0009039582936681452
843,68126999,3.128588854714366e-20
844,22595864,3.128588854714366e-20
845,508847834,0.018004455968946596
846,274042851,3.128588854714366e-20
847,294234400,0.004090488321510426
848,133531938,3.128588854714366e-20
849,83790116,0.03728430637881725
850,2648367,3.128588854714366e-20
851,141920560,0.003321926970903972
852,15698228,0.00021614691133288078
853,472230201,3.128588854714366e-20
854,329488095,0.0006483544589805326
855,96241981,0.0032339392467531296
856,278284606,3.128588854714366e-20
857,636640,3.128588854714366e-20
858,327426443,3.128588854714366e-20
859,140224842,0.002890677849953947
860,296700235,0.001022277786073027
861,42699086,3.128588854714366e-20
862,86288719,3.128588854714366e-20
863,731473,3.128588854714366e-20
864,226925625,0.014167587512046565
