,node,degree
83,17301783,0.0006664445184938354
84,133882136,0.0
85,170713369,0.0006664445184938354
86,303816987,0.0
87,307181767,0.0
88,3224965,0.002999000333222259
89,235520288,0.0013328890369876708
90,1138980,0.018660446517827393
91,6308134,0.015661446184605132
92,177819697,0.0
93,184484136,0.0
94,680234,0.0
95,290788585,0.0
96,358375726,0.0013328890369876708
97,283331293,0.0
98,310108466,0.0
99,1032502,0.0006664445184938354
100,154247479,0.0
101,220381503,0.005331556147950683
102,454506969,0.0003332222592469177
103,146858308,0.0
104,29860165,0.0013328890369876708
105,6111560,0.007330889703432189
106,70369613,0.00433188937020993
107,256981329,0.0
108,2777424,0.0006664445184938354
109,2900305,0.0
110,901466,0.000999666777740753
111,302793054,0.013662112629123625
112,261528293,0.006331222925691437
113,71909728,0.0003332222592469177
114,57139556,0.0
115,385530598,0.0
116,250577256,0.0
117,324788585,0.000999666777740753
118,326254954,0.0
119,53780843,0.001999333555481506
120,409586782,0.0003332222592469177
121,95674733,0.0003332222592469177
122,164634990,0.0
123,497254771,0.0003332222592469177
124,4358516,0.000999666777740753
125,227242046,0.0006664445184938354
126,1868150,0.0006664445184938354
127,180855159,0.0
128,50233720,0.0003332222592469177
129,206856575,0.0006664445184938354
130,474956162,0.0
131,186040709,0.0
132,28664199,0.0026657780739753416
133,433578377,0.000999666777740753
134,177255730,0.009330223258913696
135,410249099,0.006331222925691437
136,270733,0.019660113295568146
137,33145236,0.0003332222592469177
138,173867418,0.0013328890369876708
139,315659752,0.0006664445184938354
140,74965408,0.002999000333222259
141,253562003,0.0
142,22184361,0.000999666777740753
143,2228656,0.008997000999666778
144,547901512,0.0
145,158646713,0.0
146,3622021,0.0013328890369876708
147,120603078,0.0
148,2720199,0.0006664445184938354
149,225677388,0.005331556147950683
150,11010509,0.0006664445184938354
151,94052814,0.0036654448517160947
152,248938961,0.0003332222592469177
153,361759186,0.001999333555481506
154,96084435,0.002999000333222259
155,37265882,0.0003332222592469177
156,9945564,0.0003332222592469177
157,4258554,0.001999333555481506
158,184877534,0.0036654448517160947
159,138895839,0.0003332222592469177
160,6758880,0.000999666777740753
161,213475,0.004998333888703766
162,394220674,0.0006664445184938354
163,22872551,0.0
164,199950824,0.0
165,3260912,0.0003332222592469177
166,2597364,0.010329890036654448
167,218464758,0.000999666777740753
168,101573113,0.0
169,99951104,0.0
170,8926635,0.015661446184605132
171,20505094,0.0
172,349053449,0.008330556481172943
173,17973774,0.0003332222592469177
174,2261519,0.0
175,38109716,0.0
176,253624855,0.004998333888703766
177,263012890,0.003998667110963012
178,31097374,0.0
179,163709471,0.0003332222592469177
180,8593953,0.0
181,329233952,0.0
182,13705770,0.0003332222592469177
183,14647853,0.0003332222592469177
184,2335281,0.0003332222592469177
185,39576114,0.0006664445184938354
186,198042165,0.0
187,454607414,0.0
188,21463619,0.01732755748083972
189,271426117,0.0003332222592469177
190,141066824,0.0003332222592469177
191,356023053,0.0
192,382853719,0.0003332222592469177
193,57746009,0.018327224258580473
194,13001306,0.0
195,20947558,0.0
196,72532584,0.003332222592469177
197,1884780,0.0
198,301893053,0.0003332222592469177
199,17047657,0.018327224258580473
200,42271353,0.0003332222592469177
201,4886647,0.0003332222592469177
202,179849627,0.0
203,159048318,0.0013328890369876708
204,372572113,0.0
205,13369989,0.007664111962679107
206,104022662,0.0
207,1311367,0.005998000666444518
208,5579401,0.0
209,918154,0.0003332222592469177
210,138592090,0.0003332222592469177
211,75752077,0.0
212,1507982,0.0
213,231662224,0.0026657780739753416
214,253534866,0.0
215,458629779,0.0
216,7373462,0.0003332222592469177
217,35168919,0.0
218,183771806,0.0
219,154267760,0.0
220,6374050,0.0006664445184938354
221,2146979,0.003332222592469177
222,228287140,0.0
223,56758385,0.0026657780739753416
224,169789955,0.0003332222592469177
225,1049265,0.0
226,56517298,0.0003332222592469177
227,2081459,0.0003332222592469177
228,53732022,0.012662445851382874
229,76104375,0.012329223592135955
230,66962106,0.000999666777740753
231,6010315,0.0003332222592469177
232,332112582,0.002332555814728424
233,17195719,0.001999333555481506
234,7553739,0.0
235,365945550,0.006997667444185272
236,402129,0.0
237,5268178,0.000999666777740753
238,319998755,0.0
239,221127384,0.0026657780739753416
240,22880986,0.001999333555481506
241,260874971,0.0
242,228405370,0.0
243,327912229,0.001999333555481506
244,185565924,0.0006664445184938354
245,258637722,0.0
246,31335150,0.0006664445184938354
247,2106095,0.0
248,451044080,0.000999666777740753
249,325083890,0.0
250,991988,0.006331222925691437
251,226542327,0.0036654448517160947
252,6931194,0.0003332222592469177
253,21750528,0.0013328890369876708
254,24486657,0.0
255,229966594,0.000999666777740753
256,9011972,0.0
257,21192833,0.0
258,112886536,0.0006664445184938354
259,459530,0.000999666777740753
260,3293963,0.000999666777740753
261,32744205,0.0
262,463938320,0.0
263,98698001,0.0013328890369876708
264,296193320,0.0
265,516883,0.0013328890369876708
266,11633428,0.0
267,156072750,0.0
268,7176983,0.0013328890369876708
269,50414368,0.0
270,359916321,0.0
271,6669091,0.0
272,12477222,0.000999666777740753
273,26829615,0.0
274,12026678,0.0006664445184938354
275,8422201,0.0036654448517160947
276,8348478,0.0
277,6267711,0.0013328890369876708
278,240591680,0.0
279,3932995,0.002332555814728424
280,11936582,0.013995334888370544
281,50864977,0.0
282,19391320,0.0003332222592469177
283,296174427,0.0
284,7955292,0.0
285,335586145,0.0
286,112444259,0.0
287,10765158,0.0
288,24617832,0.0013328890369876708
289,254681961,0.0
290,18277227,0.0003332222592469177
291,4850540,0.0
292,7168878,0.0013328890369876708
293,1459055,0.0
294,151118704,0.000999666777740753
295,218289640,0.0036654448517160947
296,85181301,0.0006664445184938354
297,19219319,0.0016661112962345886
298,216302457,0.0003332222592469177
299,210764666,0.0
300,57369467,0.0003332222592469177
301,148382588,0.0003332222592469177
302,93045629,0.0013328890369876708
303,27968383,0.0006664445184938354
304,2391514,0.0
305,213058725,0.0006664445184938354
306,321209218,0.003998667110963012
307,51397509,0.0
308,7455625,0.002332555814728424
309,169975959,0.014661779406864379
310,3849,0.0
311,2761622,0.0016661112962345886
312,56591256,0.0
313,141190041,0.000999666777740753
314,100041626,0.0006664445184938354
315,290595739,0.0006664445184938354
316,301540253,0.0
317,38923077,0.0003332222592469177
318,187057056,0.0006664445184938354
319,248988577,0.000999666777740753
320,86320039,0.0003332222592469177
321,238314408,0.0003332222592469177
322,10863532,0.0003332222592469177
323,66945965,0.0
324,256209053,0.0
325,180345672,0.0016661112962345886
326,179078066,0.0006664445184938354
327,40313779,0.0
328,94520244,0.0
329,21300150,0.0013328890369876708
330,272155575,0.0
331,152462264,0.0003332222592469177
332,92825076,0.0
333,78799802,0.0036654448517160947
334,19276732,0.0013328890369876708
335,1516477,0.0003332222592469177
336,2393024,0.0006664445184938354
337,169403329,0.006997667444185272
338,168510408,0.0
339,84545699,0.002332555814728424
340,21701589,0.003332222592469177
341,177357782,0.0
342,721879,0.0
343,61236186,0.012329223592135955
344,65264463,0.0
345,10511325,0.000999666777740753
346,36602852,0.0
347,299137707,0.004665111629456848
348,133440486,0.0013328890369876708
349,349856743,0.0
350,26764267,0.0013328890369876708
351,3974137,0.0
352,326170111,0.0
353,338268360,0.0
354,71091198,0.0
355,33375233,0.0
356,9421828,0.0
357,156218881,0.001999333555481506
358,1328136,0.004665111629456848
359,14861323,0.0003332222592469177
360,4883473,0.0
361,1803282,0.000999666777740753
362,3220500,0.0003332222592469177
363,16704534,0.0
364,183682071,0.0
365,15909912,0.0
366,9126938,0.006331222925691437
367,256694113,0.0
368,246365203,0.0
369,8995876,0.0
370,369632294,0.002999000333222259
371,496092199,0.0
372,7496748,0.0
373,394290,0.0006664445184938354
374,259744820,0.000999666777740753
375,281142325,0.0
376,136830202,0.0003332222592469177
377,380814394,0.000999666777740753
378,244357983,0.0003332222592469177
379,389547069,0.0
380,339305534,0.0003332222592469177
381,172262464,0.0
382,49480773,0.0
383,394028110,0.001999333555481506
384,89031761,0.0
385,20276306,0.0
386,45089876,0.0
387,450643030,0.0
388,9384121,0.0
389,265905240,0.0
390,66511961,0.000999666777740753
391,3908698,0.0003332222592469177
392,347276380,0.0
393,232637545,0.0
394,402793580,0.0006664445184938354
395,35079277,0.0
396,361358446,0.007330889703432189
397,194774128,0.0013328890369876708
398,341542002,0.0
399,258212982,0.0013328890369876708
400,351798391,0.0016661112962345886
401,459424890,0.0
402,343770238,0.0
403,7644287,0.0
404,2450560,0.004998333888703766
405,44994752,0.000999666777740753
406,46302339,0.0016661112962345886
407,41526405,0.0013328890369876708
408,259933323,0.007330889703432189
409,471561633,0.0006664445184938354
410,339395731,0.0
411,71165076,0.0
412,13755541,0.0
413,7750807,0.000999666777740753
414,9405593,0.0003332222592469177
415,155501722,0.0
416,99487,0.0003332222592469177
417,300975268,0.0
418,5637285,0.0006664445184938354
419,1967271,0.0003332222592469177
420,12043434,0.0
421,329663659,0.0013328890369876708
422,7005356,0.0003332222592469177
423,14075053,0.004998333888703766
424,57328814,0.02765744751749417
425,178480303,0.0013328890369876708
426,156550321,0.0003332222592469177
427,325887155,0.0
428,432211486,0.0003332222592469177
429,273867958,0.0006664445184938354
430,372876473,0.0
431,16245948,0.0006664445184938354
432,261014720,0.000999666777740753
433,314737857,0.0
434,270632130,0.002999000333222259
435,266159306,0.0
436,350980983,0.001999333555481506
437,35160889,0.0
438,1115342,0.000999666777740753
439,370279633,0.0
440,182494422,0.000999666777740753
441,88238969,0.0
442,60695768,0.0
443,3523801,0.0006664445184938354
444,8234205,0.0
445,54101214,0.0003332222592469177
446,429073632,0.010329890036654448
447,144778468,0.0003332222592469177
448,771304,0.000999666777740753
449,80733419,0.00433188937020993
450,417252593,0.0
451,80241908,0.0016661112962345886
452,361940216,0.000999666777740753
453,226328788,0.0003332222592469177
454,1271036,0.0
455,5080319,0.0006664445184938354
456,23528705,0.0006664445184938354
457,935172,0.0003332222592469177
458,3121366,0.0
459,168830215,0.0003332222592469177
460,10470667,0.0
461,18097420,0.0016661112962345886
462,207316241,0.0
463,10786350,0.0003332222592469177
464,229917979,0.0003332222592469177
465,7832862,0.0
466,110904609,0.0036654448517160947
467,3499301,0.0
468,3310886,0.0
469,11257127,0.0006664445184938354
470,14837036,0.0
471,2499890,0.0003332222592469177
472,11560244,0.000999666777740753
473,2557240,0.0006664445184938354
474,2819387,0.0036654448517160947
475,56263996,0.000999666777740753
476,362306442,0.0
477,2737471,0.0
478,190711106,0.0003332222592469177
479,3376453,0.000999666777740753
480,90420791,0.0
481,20473166,0.0
482,182027603,0.0013328890369876708
483,17663316,0.0013328890369876708
484,261211478,0.0
485,28067160,0.0013328890369876708
486,325264733,0.0
487,181069150,0.005664778407197601
488,264455519,0.0003332222592469177
489,41616745,0.0
490,69043563,0.004998333888703766
491,230633704,0.0
492,188441970,0.0003332222592469177
493,19015028,0.0
494,267470197,0.0013328890369876708
495,927094,0.0026657780739753416
496,159114616,0.0
497,28198265,0.0006664445184938354
498,7390588,0.0003332222592469177
499,164488573,0.0
500,92646293,0.00433188937020993
501,116336001,0.0003332222592469177
502,225133954,0.0
503,231775126,0.0
504,142648710,0.0
505,5981579,0.0
506,218681581,0.0
507,2303379,0.0003332222592469177
508,1779095,0.0
509,274494276,0.0013328890369876708
510,171328921,0.0006664445184938354
511,257786095,0.006997667444185272
512,106440092,0.0
513,14951841,0.0
514,329131428,0.0003332222592469177
515,11473137,0.0
516,20587944,0.000999666777740753
517,166684079,0.004665111629456848
518,24847793,0.0003332222592469177
519,9774518,0.000999666777740753
520,221727647,0.0003332222592469177
521,109471165,0.0013328890369876708
522,185935294,0.0006664445184938354
523,11888064,0.011329556814395202
524,95083424,0.0
525,297526724,0.0
526,199198149,0.0
527,183248328,0.0
528,100902346,0.0
529,171107787,0.00433188937020993
530,27239884,0.001999333555481506
531,123413971,0.0003332222592469177
532,226903508,0.0
533,9831896,0.0
534,335005146,0.00433188937020993
535,60261851,0.0
536,37889500,0.0
537,29484509,0.0
538,411109,0.0
539,278442260,0.0
540,507442769,0.0013328890369876708
541,215247783,0.0
542,479330557,0.0
543,58006440,0.00433188937020993
544,124519923,0.0
545,787956,0.0003332222592469177
546,104596981,0.0003332222592469177
547,81847801,0.0016661112962345886
548,77907451,0.0006664445184938354
549,22906366,0.0
550,32957951,0.0
551,16180741,0.0
552,204023304,0.010663112295901367
553,135054857,0.0003332222592469177
554,189193133,0.0013328890369876708
555,238339894,0.018327224258580473
556,68060694,0.0016661112962345886
557,1533464,0.0006664445184938354
558,575002,0.001999333555481506
559,378398,0.000999666777740753
560,117070671,0.004665111629456848
561,244934180,0.0003332222592469177
562,75302,0.0003332222592469177
563,13723178,0.0
564,24860253,0.0
565,389098419,0.002332555814728424
566,417244727,0.0
567,24610362,0.0003332222592469177
568,288319035,0.0003332222592469177
569,935484,0.0013328890369876708
570,208643646,0.000999666777740753
571,22464064,0.0003332222592469177
572,226346592,0.0026657780739753416
573,163964489,0.0
574,441116236,0.0003332222592469177
575,19686989,0.0003332222592469177
576,251758165,0.0
577,87811674,0.0003332222592469177
578,152045148,0.002999000333222259
579,64407134,0.026657780739753417
580,43550303,0.0
581,337504,0.0003332222592469177
582,103884386,0.001999333555481506
583,176162403,0.0
584,197305956,0.0006664445184938354
585,17507943,0.004998333888703766
586,21284457,0.0
587,13813357,0.0003332222592469177
588,24839790,0.0016661112962345886
589,6825583,0.0003332222592469177
590,327378545,0.0003332222592469177
591,134973042,0.000999666777740753
592,13977205,0.0026657780739753416
593,3286646,0.0003332222592469177
594,324470377,0.0
595,316810872,0.0
596,3633428,0.0016661112962345886
597,13706874,0.01732755748083972
598,128018047,0.0
599,4368001,0.0
600,334903882,0.0003332222592469177
601,346818182,0.0006664445184938354
602,325158536,0.0003332222592469177
603,283068042,0.002332555814728424
604,183334509,0.0
605,198537496,0.002332555814728424
606,146900626,0.0
607,271173267,0.002332555814728424
608,287270872,0.008330556481172943
609,224519831,0.0
610,145417881,0.000999666777740753
611,310871707,0.0026657780739753416
612,281335408,0.0003332222592469177
613,47400610,0.000999666777740753
614,5670567,0.0
615,8210091,0.002999000333222259
616,21456556,0.0003332222592469177
617,217392815,0.000999666777740753
618,425337118,0.0
619,57763512,0.0003332222592469177
620,2069931,0.0
621,13280958,0.0006664445184938354
622,399982880,0.0016661112962345886
623,329416,0.0003332222592469177
624,316360394,0.006997667444185272
625,30435019,0.0
626,16369356,0.000999666777740753
627,152757965,0.0
628,174853652,0.0006664445184938354
629,18867920,0.0
630,510797667,0.0003332222592469177
631,3696339,0.001999333555481506
632,192251605,0.000999666777740753
633,68765399,0.0003332222592469177
634,92800729,0.0
635,240592602,0.0
636,13739747,0.0
637,219875044,0.002999000333222259
638,142885158,0.0
639,308160234,0.0003332222592469177
640,235794727,0.0003332222592469177
641,114853612,0.0
642,71166930,0.0
643,64317171,0.0
644,392914676,0.0
645,2377461,0.0
646,375932664,0.0
647,294962938,0.002999000333222259
648,207595259,0.002999000333222259
649,201819902,0.0
650,24790789,0.001999333555481506
651,172287617,0.0003332222592469177
652,11003659,0.0016661112962345886
653,358819596,0.0
654,1697549,0.0376541152949017
655,363700525,0.0036654448517160947
656,116501,0.0003332222592469177
657,250619671,0.0003332222592469177
658,53651229,0.003332222592469177
659,151234334,0.0
660,92022559,0.0
661,32589601,0.0006664445184938354
662,154887970,0.005998000666444518
663,50841379,0.0
664,7898923,0.0
665,192055087,0.001999333555481506
666,15951664,0.0026657780739753416
667,197928756,0.0016661112962345886
668,85403445,0.006331222925691437
669,30869302,0.0003332222592469177
670,191711036,0.0
671,20743998,0.0
672,500795200,0.0
673,348800834,0.0003332222592469177
674,4204364,0.0
675,1869645,0.003998667110963012
676,115500887,0.0
677,4772154,0.0
678,249062777,0.0003332222592469177
679,24135522,0.0
680,183035747,0.007997334221926024
681,174573412,0.001999333555481506
682,26265445,0.0
683,8980326,0.0
684,148490087,0.0026657780739753416
685,280995688,0.0003332222592469177
686,5375852,0.0
687,10096,0.0003332222592469177
688,230213489,0.003998667110963012
689,36194165,0.000999666777740753
690,8136572,0.0
691,241190782,0.0013328890369876708
692,240617345,0.001999333555481506
693,2320260,0.0
694,206145413,0.0016661112962345886
695,234699142,0.0
696,40519559,0.0003332222592469177
697,1058696,0.004998333888703766
698,23078793,0.0
699,55363467,0.0
700,7686032,0.0
701,231516052,0.0003332222592469177
702,169281434,0.0
703,138790811,0.005331556147950683
704,247056288,0.0003332222592469177
705,215967713,0.0
706,681896,0.0006664445184938354
707,3368874,0.0003332222592469177
708,165803,0.0003332222592469177
709,369641390,0.0
710,171354036,0.0
711,234612664,0.000999666777740753
712,197093307,0.0
713,177645501,0.0
714,216311742,0.0
715,8955839,0.0003332222592469177
716,33818560,0.0006664445184938354
717,78153666,0.0
718,139716548,0.0
719,10807237,0.0
720,276916166,0.0003332222592469177
721,227821511,0.0
722,134784968,0.0003332222592469177
723,286246858,0.006997667444185272
724,141797323,0.0003332222592469177
725,5285836,0.006664445184938354
726,150669261,0.001999333555481506
727,157738961,0.002332555814728424
728,86509522,0.009663445518160613
729,11732947,0.001999333555481506
730,36300760,0.0003332222592469177
731,24291295,0.0
732,136308705,0.0
733,133093,0.003332222592469177
734,2852840,0.003998667110963012
735,6842345,0.0006664445184938354
736,8587242,0.0006664445184938354
737,345442286,0.0
738,4147183,0.0
739,176523249,0.0003332222592469177
740,135161851,0.0003332222592469177
741,96503804,0.0003332222592469177
742,248612861,0.0
743,4188158,0.0
744,10249,0.0
745,8955914,0.0
746,6531086,0.0
747,81078287,0.0
748,57927073,0.0013328890369876708
749,92284947,0.0013328890369876708
750,16328726,0.0
751,147466263,0.0006664445184938354
752,335644696,0.0
753,254948066,0.0
754,72001563,0.002332555814728424
755,457730076,0.000999666777740753
756,65505313,0.0006664445184938354
757,22186020,0.0
758,64710693,0.0
759,155276979,0.0006664445184938354
760,17131572,0.0
761,2754615,0.0
762,15304761,0.0013328890369876708
763,132786235,0.0006664445184938354
764,253086730,0.006664445184938354
765,1042495,0.0
766,18901061,0.0
767,40675398,0.0
768,299083847,0.0
769,55167049,0.010663112295901367
770,98306123,0.0
771,2369614,0.0006664445184938354
772,9912,0.0003332222592469177
773,219490394,0.0
774,49260638,0.0
775,182446175,0.0
776,16787556,0.0
777,18925672,0.0
778,327067754,0.0
779,208062571,0.0
780,475981933,0.0003332222592469177
781,8169584,0.000999666777740753
782,18073713,0.004665111629456848
783,233798675,0.0003332222592469177
784,335497332,0.0013328890369876708
785,88762046,0.002332555814728424
786,3634899,0.005664778407197601
787,23144569,0.0
788,272304251,0.0013328890369876708
789,13658236,0.002332555814728424
790,200968318,0.0016661112962345886
791,184748161,0.0
792,205719685,0.016994335221592802
793,499634807,0.0
794,16640143,0.0003332222592469177
795,583827,0.0
796,7473303,0.001999333555481506
797,220588185,0.0
798,94809114,0.0
799,163195038,0.0
800,20392095,0.0003332222592469177
801,20801697,0.0
802,8104099,0.008997000999666778
803,222587044,0.0006664445184938354
804,180947109,0.0003332222592469177
805,641190,0.0003332222592469177
806,52013225,0.02332555814728424
807,199403690,0.0006664445184938354
808,365643947,0.000999666777740753
809,1427628,0.013995334888370544
810,29927598,0.0003332222592469177
811,7874736,0.0003332222592469177
812,173697208,0.0003332222592469177
813,4335804,0.0
814,356342247,0.0003332222592469177
815,8136894,0.0
816,18918432,0.0003332222592469177
817,389428939,0.0
818,205777093,0.0
819,25462984,0.0
820,301852882,0.0
821,151424035,0.003998667110963012
822,220189050,0.0003332222592469177
823,154446046,0.0
824,159869151,0.0
825,430680292,0.0
826,1330215,0.0
827,55363825,0.0
828,99715314,0.0
829,16156915,0.01166277907364212
830,5523702,0.005664778407197601
831,76507384,0.005664778407197601
832,9890042,0.0
833,220348799,0.0
834,2238717,0.0
835,8562945,0.0003332222592469177
836,6310146,0.0
837,9840901,0.002332555814728424
838,5679366,0.005331556147950683
839,237029639,0.006997667444185272
840,2672914,0.0003332222592469177
841,155724052,0.0003332222592469177
842,180463894,0.0006664445184938354
843,68126999,0.0
844,22595864,0.0
845,508847834,0.007997334221926024
846,274042851,0.0
847,294234400,0.0006664445184938354
848,133531938,0.0
849,83790116,0.006664445184938354
850,2648367,0.0
851,141920560,0.000999666777740753
852,15698228,0.0003332222592469177
853,472230201,0.0
854,329488095,0.0006664445184938354
855,96241981,0.000999666777740753
856,278284606,0.0
857,636640,0.0
858,327426443,0.0
859,140224842,0.000999666777740753
860,296700235,0.0006664445184938354
861,42699086,0.0
862,86288719,0.0
863,731473,0.0
864,226925625,0.002999000333222259
865,66718041,0.0013328890369876708
866,281659739,0.0
867,234703198,0.0
868,70527327,0.005331556147950683
869,8579427,0.0
870,2222439,0.0006664445184938354
871,323488106,0.0
872,104778094,0.0016661112962345886
873,217211940,0.0
874,137742713,0.0003332222592469177
875,159164795,0.0006664445184938354
876,163154300,0.0006664445184938354
877,230771070,0.000999666777740753
878,7858562,0.0006664445184938354
879,382707435,0.0003332222592469177
880,478906758,0.0006664445184938354
881,28109193,0.0003332222592469177
882,147999116,0.009996667777407531
883,190260973,0.011996001332889037
884,90466705,0.0
885,1952148,0.0
886,265488789,0.002332555814728424
887,14559639,0.0
888,241912217,0.010663112295901367
889,19188122,0.002332555814728424
890,1034651,0.0003332222592469177
891,131623324,0.00433188937020993
892,5876125,0.002999000333222259
893,104098207,0.0
894,19335585,0.0003332222592469177
895,9791908,0.000999666777740753
896,8038824,0.002999000333222259
897,15927726,0.001999333555481506
898,435608668,0.0
899,120089010,0.0006664445184938354
900,365875614,0.0
901,176826807,0.0
902,100723129,0.01166277907364212
903,34335165,0.0003332222592469177
904,1132277,0.002332555814728424
905,170863041,0.0
906,189163970,0.010329890036654448
907,185944517,0.006331222925691437
908,451527711,0.004665111629456848
909,463497673,0.000999666777740753
910,94120394,0.0
911,222087627,0.0
912,135588302,0.004998333888703766
913,359484493,0.0003332222592469177
914,11913686,0.003998667110963012
915,1182168,0.0
916,65882585,0.0016661112962345886
917,345010230,0.0
918,68151774,0.0
919,23554527,0.0
920,262088982,0.003332222592469177
921,90638820,0.0
922,175975505,0.0
923,3385835,0.0013328890369876708
924,250259948,0.006664445184938354
925,389114350,0.005331556147950683
926,12823023,0.0006664445184938354
927,18565618,0.0
928,102067283,0.0
929,59075060,0.0
930,506038784,0.0006664445184938354
931,5622274,0.0003332222592469177
932,10807811,0.0
933,58239494,0.0
934,392705793,0.001999333555481506
935,276711945,0.0
936,162122261,0.0003332222592469177
937,185388121,0.0
938,299010584,0.0
939,2378270,0.0016661112962345886
940,179317282,0.0003332222592469177
941,322083,0.000999666777740753
942,14576168,0.0
943,4450857,0.0006664445184938354
944,26094122,0.0
945,267504171,0.000999666777740753
946,37169709,0.004998333888703766
947,264858160,0.0006664445184938354
948,4188721,0.031322892369210265
949,15624754,0.003332222592469177
950,14879283,0.000999666777740753
951,324315701,0.004665111629456848
952,194639627,0.000999666777740753
953,2763332,0.003998667110963012
954,281579958,0.002999000333222259
955,338987590,0.0
956,240199,0.0006664445184938354
957,170423148,0.0006664445184938354
958,235588172,0.000999666777740753
959,168057954,0.0003332222592469177
960,3745549,0.0006664445184938354
961,21080656,0.002999000333222259
962,71346769,0.0
963,412242,0.0
964,10963539,0.0006664445184938354
965,169331285,0.003998667110963012
966,296430170,0.012662445851382874
967,317409884,0.0013328890369876708
968,12470877,0.0003332222592469177
969,279034042,0.0003332222592469177
970,311783867,0.0006664445184938354
971,312904292,0.0003332222592469177
972,256158311,0.0013328890369876708
973,66218606,0.004998333888703766
974,361114225,0.0
975,64588403,0.0
976,133751,0.0
977,101255805,0.0013328890369876708
978,18344578,0.0
979,192817801,0.0
980,202656398,0.006997667444185272
981,166660751,0.0003332222592469177
982,300198544,0.0
983,3320465,0.002999000333222259
984,463299,0.0016661112962345886
985,11094684,0.0003332222592469177
986,250759837,0.000999666777740753
987,44034724,0.0006664445184938354
988,9161382,0.022659113628790403
989,11012779,0.0016661112962345886
990,142584492,0.0
991,388180653,0.0
992,29305520,0.0
993,6802101,0.0
994,330640054,0.0003332222592469177
995,406530747,0.0
996,231494090,0.0
997,247171774,0.0
998,19827391,0.0
999,205785792,0.0006664445184938354
1000,173240450,0.0
1001,13829921,0.0
1002,188607178,0.0
1003,182063216,0.001999333555481506
1004,215767,0.0003332222592469177
1005,199641817,0.000999666777740753
1006,248859354,0.0026657780739753416
1007,108178140,0.0003332222592469177
1008,176941789,0.007997334221926024
1009,81062624,0.014661779406864379
1010,199158498,0.0013328890369876708
1011,73329379,0.0003332222592469177
1012,34720489,0.0003332222592469177
1013,267684587,0.0
1014,231477714,0.00433188937020993
1015,14488019,0.0016661112962345886
1016,14150389,0.0
1017,148286201,0.003998667110963012
1018,90528155,0.0
1019,3541760,0.0016661112962345886
1020,427617025,0.0003332222592469177
1021,187673346,0.0036654448517160947
1022,369896197,0.0
1023,420170503,0.0003332222592469177
1024,408775442,0.0
1025,153717523,0.000999666777740753
1026,70855444,0.0006664445184938354
1027,382539660,0.0013328890369876708
1028,2214685,0.007330889703432189
1029,141256496,0.0
1030,2796322,0.000999666777740753
1031,157479387,0.002999000333222259
1032,301157157,0.0026657780739753416
1033,214485799,0.0
1034,323570474,0.0
1035,53300012,0.0026657780739753416
1036,206359343,0.0
1037,225553201,0.0006664445184938354
1038,8792886,0.0
1039,386956426,0.0
1040,2616129,0.0
1041,54373187,0.000999666777740753
1042,50326341,0.0
1043,30559049,0.0006664445184938354
1044,20933453,0.000999666777740753
1045,193096529,0.0
1046,403589971,0.0006664445184938354
1047,243141468,0.0
1048,7342941,0.0
1049,13871967,0.0
1050,5811043,0.000999666777740753
